Date,Open,High,Low,Close,Adj Close,Volume
2017-07-16,8750.000000,8750.000000,8425.000000,8475.000000,8152.568359,32754600
2017-07-23,8475.000000,8675.000000,8450.000000,8475.000000,8152.568359,24412700
2017-07-30,8450.000000,8500.000000,8175.000000,8300.000000,7984.226563,32807700
2017-08-06,8300.000000,8375.000000,8200.000000,8350.000000,8032.324219,16496800
2017-08-13,8275.000000,8700.000000,8275.000000,8700.000000,8369.008789,16300800
2017-08-20,8650.000000,8875.000000,8500.000000,8850.000000,8513.301758,21474800
2017-08-27,8850.000000,8850.000000,8575.000000,8725.000000,8393.057617,10661000
2017-09-03,8700.000000,8825.000000,8550.000000,8725.000000,8393.057617,13290100
2017-09-10,8750.000000,8825.000000,8600.000000,8700.000000,8369.008789,16134900
2017-09-17,8700.000000,8925.000000,8675.000000,8875.000000,8537.351563,19682300
2017-09-24,8875.000000,8950.000000,8700.000000,8725.000000,8393.057617,15971100
2017-10-01,8750.000000,8925.000000,8625.000000,8650.000000,8320.910156,25485100
2017-10-08,8650.000000,8850.000000,8625.000000,8825.000000,8489.253906,22504800
2017-10-15,8825.000000,9000.000000,8700.000000,8725.000000,8393.057617,18923900
2017-10-22,8800.000000,8925.000000,8650.000000,8900.000000,8561.399414,19357100
2017-10-29,8900.000000,9000.000000,8600.000000,8850.000000,8513.301758,19860600
2017-11-05,8800.000000,8800.000000,8500.000000,8525.000000,8200.666992,14698700
2017-11-12,8525.000000,9000.000000,8525.000000,8950.000000,8609.498047,13412000
2017-11-19,9000.000000,9000.000000,8550.000000,8550.000000,8224.715820,15857000
2017-11-26,8650.000000,8875.000000,8450.000000,8450.000000,8128.520508,46676500
2017-12-03,8600.000000,8950.000000,8600.000000,8775.000000,8441.155273,15506600
2017-12-10,8775.000000,8900.000000,8600.000000,8725.000000,8393.057617,22299400
2017-12-17,8725.000000,9150.000000,8675.000000,9000.000000,8657.595703,23932700
2017-12-24,9000.000000,9100.000000,8750.000000,8900.000000,8561.399414,14354800
2017-12-31,8900.000000,9275.000000,8750.000000,9275.000000,8922.132813,14638700
2018-01-07,9275.000000,9275.000000,8625.000000,8850.000000,8513.301758,60530700
2018-01-14,8900.000000,8925.000000,8575.000000,8700.000000,8369.008789,48382300
2018-01-21,8700.000000,8875.000000,8650.000000,8825.000000,8489.253906,45118600
2018-01-28,8825.000000,8875.000000,8675.000000,8800.000000,8465.204102,30467800
2018-02-04,8700.000000,8950.000000,8675.000000,8925.000000,8585.448242,23099600
2018-02-11,8925.000000,9000.000000,8850.000000,8975.000000,8633.545898,12548900
2018-02-18,9000.000000,9100.000000,8750.000000,8925.000000,8585.448242,19265800
2018-02-25,8925.000000,9100.000000,8850.000000,9100.000000,8753.791016,14713500
2018-03-04,9100.000000,9125.000000,8725.000000,9000.000000,8657.595703,12673600
2018-03-11,9000.000000,9150.000000,8550.000000,8750.000000,8417.107422,23889300
2018-03-18,8775.000000,9000.000000,8400.000000,8700.000000,8369.008789,12189100
2018-03-25,8650.000000,8700.000000,8200.000000,8275.000000,7960.177734,14375300
2018-04-01,8300.000000,8375.000000,8075.000000,8175.000000,7863.982422,16079900
2018-04-08,8050.000000,8500.000000,8050.000000,8350.000000,8032.324219,18076800
2018-04-15,8350.000000,8425.000000,8275.000000,8325.000000,8008.275879,1849400
2018-04-22,8300.000000,8375.000000,8250.000000,8350.000000,8032.324219,4771400
2018-04-29,8200.000000,8800.000000,8050.000000,8200.000000,7888.031250,16821600
2018-05-06,8200.000000,8700.000000,8125.000000,8375.000000,8056.373535,14702300
2018-05-13,8300.000000,8400.000000,7975.000000,8000.000000,7695.640137,18067600
2018-05-20,8025.000000,8450.000000,7900.000000,8300.000000,7984.226563,13857200
2018-05-27,8300.000000,8825.000000,8300.000000,8700.000000,8369.008789,23648700
2018-06-03,8700.000000,9000.000000,8450.000000,8850.000000,8513.301758,22370300
2018-06-10,8850.000000,8850.000000,8850.000000,8850.000000,8513.301758,0
2018-06-17,8850.000000,8875.000000,8150.000000,8400.000000,8080.422363,19548900
2018-06-24,8575.000000,8900.000000,8275.000000,8850.000000,8672.043945,19707500
2018-07-01,8900.000000,9075.000000,8450.000000,8700.000000,8525.060547,11315800
2018-07-08,8625.000000,8900.000000,8575.000000,8875.000000,8696.541992,10392500
2018-07-15,8875.000000,8875.000000,8550.000000,8600.000000,8427.072266,7390200
2018-07-22,8600.000000,8725.000000,8550.000000,8600.000000,8427.072266,9237700
2018-07-29,8700.000000,8800.000000,8625.000000,8775.000000,8598.552734,9033600
2018-08-05,8775.000000,9050.000000,8700.000000,8975.000000,8794.531250,39592400
2018-08-12,8875.000000,9000.000000,8150.000000,8650.000000,8476.066406,18593600
2018-08-19,8675.000000,8925.000000,8600.000000,8875.000000,8696.541992,7351400
2018-08-26,8875.000000,8900.000000,8575.000000,8675.000000,8500.563477,19575100
2018-09-02,8775.000000,8850.000000,8325.000000,8850.000000,8672.043945,16773400
2018-09-09,8850.000000,8975.000000,8650.000000,8925.000000,8745.536133,9025300
2018-09-16,8950.000000,8950.000000,8650.000000,8950.000000,8770.033203,11828500
2018-09-23,8900.000000,8900.000000,8600.000000,8825.000000,8647.547852,16674100
2018-09-30,8800.000000,8975.000000,8725.000000,8800.000000,8623.049805,18033000
2018-10-07,8800.000000,8900.000000,8500.000000,8725.000000,8549.557617,17612500
2018-10-14,8725.000000,8850.000000,8675.000000,8775.000000,8598.552734,8021200
2018-10-21,8775.000000,8800.000000,8500.000000,8775.000000,8598.552734,21098200
2018-10-28,8850.000000,9050.000000,8600.000000,8925.000000,8745.536133,37965200
2018-11-04,8950.000000,9000.000000,8475.000000,8575.000000,8402.574219,27900600
2018-11-11,8525.000000,8800.000000,8300.000000,8775.000000,8654.481445,15287100
2018-11-18,8800.000000,9000.000000,8650.000000,8925.000000,8802.420898,21462600
2018-11-25,8975.000000,9875.000000,8850.000000,9850.000000,9714.716797,52739700
2018-12-02,9975.000000,9975.000000,9450.000000,9700.000000,9566.777344,24841800
2018-12-09,9650.000000,10325.000000,9550.000000,10100.000000,9961.283203,37326300
2018-12-16,10200.000000,10525.000000,10000.000000,10525.000000,10380.446289,52680300
2018-12-23,10525.000000,10825.000000,10125.000000,10450.000000,10306.476563,16321900
2018-12-30,10450.000000,10450.000000,10450.000000,10450.000000,10306.476563,0
